Date,NÂ° player,Player,Minutes,Total points,Free throws scored,Free throws I.P.P.,Frees %,2P throws scored,2P throws I.P.P.,2P %,3P throws scored,3P throws I.P.P.,3P %,Ofensive Rebound,Defensive Rebound,Total Rebound,Asistences,Block Committed,Block Received,Recover,Turnover,Foul Committed,Foul Received
5/11/2024,1,"MOUSQUERE, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,3,"CABALLERO, H.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,4,"AZPILICUETA, A.",00:15:34,0,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,1,3,0
5/11/2024,5,"TORRESI, J.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,6,"QUIROGA, N.",00:13:50,4,0,1,0,2,2,100,0,0,0,0,0,0,0,0,0,0,2,1,2
5/11/2024,9,"CONRRADI, F.",00:33:05,15,0,0,0,6,9,66,1,4,25,0,5,5,5,0,0,7,4,3,2
5/11/2024,10,"RAMIREZ, K.",00:13:05,5,1,1,100,2,4,50,0,0,0,2,4,6,1,0,1,0,0,2,1
5/11/2024,11,"BROCAL, A.",00:33:05,15,2,2,100,2,5,40,3,6,50,0,2,2,4,0,2,4,2,2,3
5/11/2024,13,"ASCANIO, J.",00:27:10,18,1,2,50,4,7,57,3,4,75,2,2,4,0,0,0,2,1,2,2
5/11/2024,14,"ACEVEDO, M.",00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2024,19,"BARREIRO, A.",00:37:16,7,3,4,75,2,7,28,0,3,0,2,7,9,3,0,0,2,0,1,2
5/11/2024,41,"VORHEES, W.",00:26:55,17,2,3,66,6,10,60,1,1,100,2,4,6,0,0,0,1,1,3,3
